Year,State,Oxycodone / Hydrocodone,Index_x,Drug Type,Deaths Rate Per 100K,Index_y,Drug Sold per 100K
2009,Oklahoma,Oxycodone,4898,Synthetic opioids,20.63361,1378,20.84287
2009,Oregon,Hydrocodone,5031,Synthetic opioids,12.89676,1433,13.69045
2009,Oregon,Oxycodone,5031,Synthetic opioids,12.89676,1416,27.010959999999997
2009,Pennsylvania,Hydrocodone,5164,Synthetic opioids,15.24581,1471,8.63756
2009,Pennsylvania,Oxycodone,5164,Synthetic opioids,15.24581,1454,25.36882
2009,Rhode Island,Hydrocodone,5297,Natural and semi-synthetic opioids,14.77506,1509,8.89152
2009,Rhode Island,Oxycodone,5297,Natural and semi-synthetic opioids,14.77506,1492,20.70351
2009,South Carolina,Hydrocodone,5430,Synthetic opioids,13.265070000000001,1547,27.34218
2009,South Carolina,Oxycodone,5430,Synthetic opioids,13.265070000000001,1530,17.98301
2009,South Dakota,Hydrocodone,5563,All opioids,6.65665,1585,9.130460000000001
2009,South Dakota,Oxycodone,5563,All opioids,6.65665,1568,11.59902
2009,Tennessee,Hydrocodone,5696,Synthetic opioids,15.150570000000002,1623,42.27622
2009,Tennessee,Oxycodone,5696,Synthetic opioids,15.150570000000002,1606,31.61004
2009,Texas,Hydrocodone,5829,Synthetic opioids,9.80152,1661,19.29039
2009,Texas,Oxycodone,5829,Synthetic opioids,9.80152,1644,5.1075099999999996
2009,Utah,Hydrocodone,5962,Synthetic opioids,19.1305,1699,13.30665
2009,Utah,Oxycodone,5962,Synthetic opioids,19.1305,1682,27.27
2009,Vermont,Hydrocodone,6095,Natural and semi-synthetic opioids,8.29275,1737,6.94435
2009,Vermont,Oxycodone,6095,Natural and semi-synthetic opioids,8.29275,1720,19.29642
2009,Virginia,Hydrocodone,6228,Synthetic opioids,8.53706,1775,9.12985
2009,Virginia,Oxycodone,6228,Synthetic opioids,8.53706,1758,15.84477
2009,Washington,Hydrocodone,6361,Synthetic opioids,14.304079999999999,1813,10.9203
2009,Washington,Oxycodone,6361,Synthetic opioids,14.304079999999999,1796,23.47411
2009,West Virginia,Hydrocodone,6494,Synthetic opioids,12.432889999999999,1851,27.0909
2009,West Virginia,Oxycodone,6494,Synthetic opioids,12.432889999999999,1834,26.7125
2009,Wisconsin,Hydrocodone,6627,Synthetic opioids,10.93477,1889,7.949660000000001
2009,Wisconsin,Oxycodone,6627,Synthetic opioids,10.93477,1872,18.17885
2009,Wyoming,Hydrocodone,6760,All opioids,10.95077,1927,10.80241
2009,Wyoming,Oxycodone,6760,All opioids,10.95077,1910,15.487470000000002
2010,Alabama,Hydrocodone,112,Synthetic opioids,11.76882,28,25.75433
2010,Alabama,Oxycodone,112,Synthetic opioids,11.76882,11,16.140729999999998
2010,Alaska,Hydrocodone,245,Natural and semi-synthetic opioids,11.59624,66,8.94792
2010,Alaska,Oxycodone,245,Natural and semi-synthetic opioids,11.59624,49,18.201629999999998
2010,Arizona,Hydrocodone,378,Synthetic opioids,17.4977,104,9.61838
2010,Arizona,Oxycodone,378,Synthetic opioids,17.4977,87,28.86066
2010,Arkansas,Hydrocodone,511,Synthetic opioids,12.514569999999999,142,19.65407
2010,Arkansas,Oxycodone,511,Synthetic opioids,12.514569999999999,125,17.705370000000002
2010,California,Hydrocodone,644,Synthetic opioids,10.55983,180,12.377419999999999
2010,California,Oxycodone,644,Synthetic opioids,10.55983,163,11.65736
2010,Colorado,Hydrocodone,777,Synthetic opioids,12.66747,218,7.560560000000001
2010,Colorado,Oxycodone,777,Synthetic opioids,12.66747,201,19.849610000000002
2010,Connecticut,Hydrocodone,910,Synthetic opioids,10.06011,256,4.48795
2010,Connecticut,Oxycodone,910,Synthetic opioids,10.06011,239,25.98948
2010,Delaware,Hydrocodone,1043,Natural and semi-synthetic opioids,16.64326,294,4.97777
2010,Delaware,Oxycodone,1043,Natural and semi-synthetic opioids,16.64326,277,56.370740000000005
2010,Dist. of Columbia,Hydrocodone,1176,Cocaine,12.946439999999999,332,1.87051
2010,Dist. of Columbia,Oxycodone,1176,Cocaine,12.946439999999999,315,12.35905
2010,Florida,Hydrocodone,1309,Synthetic opioids,16.374029999999998,370,10.59978
2010,Florida,Oxycodone,1309,Synthetic opioids,16.374029999999998,353,66.39031999999999
2010,Georgia,Hydrocodone,1442,Synthetic opioids,10.70988,408,13.36849
2010,Georgia,Oxycodone,1442,Synthetic opioids,10.70988,391,17.272129999999997
2010,Hawaii,Hydrocodone,1575,Psychostimulants,10.88105,446,7.067710000000001
2010,Hawaii,Oxycodone,1575,Psychostimulants,10.88105,429,16.82651
2010,Idaho,Hydrocodone,1708,Natural and semi-synthetic opioids,11.81016,484,15.55365
2010,Idaho,Oxycodone,1708,Natural and semi-synthetic opioids,11.81016,467,11.94152
2010,Illinois,Hydrocodone,1841,Synthetic opioids,9.992280000000001,522,10.14869
2010,Illinois,Oxycodone,1841,Synthetic opioids,9.992280000000001,505,4.6563
2010,Indiana,Hydrocodone,1974,Synthetic opioids,14.378070000000001,560,19.13795
2010,Indiana,Oxycodone,1974,Synthetic opioids,14.378070000000001,543,15.22895
2010,Iowa,Hydrocodone,2107,Synthetic opioids,8.56984,598,9.305660000000001
2010,Iowa,Oxycodone,2107,Synthetic opioids,8.56984,581,8.13875
2010,Kansas,Hydrocodone,2240,Natural and semi-synthetic opioids,9.55898,636,15.147279999999999
2010,Kansas,Oxycodone,2240,Natural and semi-synthetic opioids,9.55898,619,15.208979999999999
2010,Kentucky,Hydrocodone,2373,Synthetic opioids,23.57088,674,26.87997
2010,Kentucky,Oxycodone,2373,Synthetic opioids,23.57088,657,22.13556
2010,Louisiana,Hydrocodone,2506,Synthetic opioids,13.174729999999998,712,18.54295
2010,Louisiana,Oxycodone,2506,Synthetic opioids,13.174729999999998,695,16.27636
2010,Maine,Hydrocodone,2639,Synthetic opioids,10.422139999999999,750,9.57005
2010,Maine,Oxycodone,2639,Synthetic opioids,10.422139999999999,733,29.04993
2010,Maryland,Hydrocodone,2772,Synthetic opioids,10.961739999999999,788,4.21499
2010,Maryland,Oxycodone,2772,Synthetic opioids,10.961739999999999,771,28.945520000000002
2010,Massachusetts,Hydrocodone,2905,Synthetic opioids,11.009310000000001,826,3.94668
2010,Massachusetts,Oxycodone,2905,Synthetic opioids,11.009310000000001,809,20.85514
2010,Michigan,Hydrocodone,3038,Synthetic opioids,13.94939,864,18.66694
2010,Michigan,Oxycodone,3038,Synthetic opioids,13.94939,847,13.750060000000001
2010,Minnesota,Hydrocodone,3171,Synthetic opioids,7.3476300000000005,902,5.21405
2010,Minnesota,Oxycodone,3171,Synthetic opioids,7.3476300000000005,885,11.78862
2010,Mississippi,Hydrocodone,3304,Synthetic opioids,11.38635,940,21.0519
2010,Mississippi,Oxycodone,3304,Synthetic opioids,11.38635,923,10.181569999999999
2010,Missouri,Hydrocodone,3437,Synthetic opioids,17.03509,978,13.3119
2010,Missouri,Oxycodone,3437,Synthetic opioids,17.03509,961,23.43477
2010,Montana,Hydrocodone,3570,Natural and semi-synthetic opioids,12.88079,1016,12.631160000000001
2010,Montana,Oxycodone,3570,Natural and semi-synthetic opioids,12.88079,999,19.12758
2010,Nebraska,Hydrocodone,3703,Synthetic opioids,6.67402,1054,8.08296
2010,Nebraska,Oxycodone,3703,Synthetic opioids,6.67402,1037,8.68656
2010,Nevada,Hydrocodone,3836,Synthetic opioids,20.734270000000002,1092,31.08591
2010,Nevada,Oxycodone,3836,Synthetic opioids,20.734270000000002,1075,33.78669
2010,New Hampshire,Hydrocodone,3969,Synthetic opioids,11.8137,1130,4.78034
2010,New Hampshire,Oxycodone,3969,Synthetic opioids,11.8137,1113,26.97151
2010,New Jersey,Hydrocodone,4102,Synthetic opioids,9.76717,1168,3.36689
2010,New Jersey,Oxycodone,4102,Synthetic opioids,9.76717,1151,29.17594
2010,New Mexico,Hydrocodone,4235,Synthetic opioids,23.81863,1206,10.60337
2010,New Mexico,Oxycodone,4235,Synthetic opioids,23.81863,1189,23.67067
2010,New York,Hydrocodone,4368,Synthetic opioids,7.79533,1244,6.9480699999999995
2010,New York,Oxycodone,4368,Synthetic opioids,7.79533,1227,17.5284
2010,North Carolina,Hydrocodone,4501,Synthetic opioids,11.401810000000001,1282,10.57583
2010,North Carolina,Oxycodone,4501,Synthetic opioids,11.401810000000001,1265,21.25977
2010,North Dakota,Hydrocodone,4633,All drugs,3.4089300000000002,1320,7.476380000000001
2010,North Dakota,Oxycodone,4633,All drugs,3.4089300000000002,1303,8.91456
2010,Ohio,Hydrocodone,4767,Synthetic opioids,16.08845,1358,10.52103
2010,Ohio,Oxycodone,4767,Synthetic opioids,16.08845,1341,26.333779999999997
2010,Oklahoma,Hydrocodone,4900,Synthetic opioids,19.439870000000003,1396,24.77964
2010,Oklahoma,Oxycodone,4900,Synthetic opioids,19.439870000000003,1379,20.89205
2010,Oregon,Hydrocodone,5033,Synthetic opioids,12.91175,1434,14.157329999999998
2010,Oregon,Oxycodone,5033,Synthetic opioids,12.91175,1417,25.51758
2010,Pennsylvania,Hydrocodone,5166,Synthetic opioids,15.32779,1472,8.310889999999999
2010,Pennsylvania,Oxycodone,5166,Synthetic opioids,15.32779,1455,26.659229999999997
2010,Rhode Island,Hydrocodone,5299,Natural and semi-synthetic opioids,15.50661,1510,8.47979
2010,Rhode Island,Oxycodone,5299,Natural and semi-synthetic opioids,15.50661,1493,21.75285
2010,South Carolina,Hydrocodone,5432,Synthetic opioids,14.62694,1548,25.25924
2010,South Carolina,Oxycodone,5432,Synthetic opioids,14.62694,1531,18.02771
2010,South Dakota,Hydrocodone,5565,Natural and semi-synthetic opioids,6.25983,1586,8.91543
2010,South Dakota,Oxycodone,5565,Natural and semi-synthetic opioids,6.25983,1569,10.73588
2010,Tennessee,Hydrocodone,5698,Synthetic opioids,16.912329999999997,1624,35.47165
2010,Tennessee,Oxycodone,5698,Synthetic opioids,16.912329999999997,1607,33.60163
2010,Texas,Hydrocodone,5831,Synthetic opioids,9.58642,1662,16.88776
2010,Texas,Oxycodone,5831,Synthetic opioids,9.58642,1645,4.46402
2010,Utah,Hydrocodone,5964,Synthetic opioids,16.89712,1700,11.627510000000001
2010,Utah,Oxycodone,5964,Synthetic opioids,16.89712,1683,22.99598
2010,Vermont,Hydrocodone,6097,Natural and semi-synthetic opioids,9.69895,1738,5.314
2010,Vermont,Oxycodone,6097,Natural and semi-synthetic opioids,9.69895,1721,19.85312
2010,Virginia,Hydrocodone,6230,Synthetic opioids,6.81198,1776,8.28815
2010,Virginia,Oxycodone,6230,Synthetic opioids,6.81198,1759,15.782729999999999
2010,Washington,Hydrocodone,6363,Synthetic opioids,13.10383,1814,10.1479
2010,Washington,Oxycodone,6363,Synthetic opioids,13.10383,1797,20.81899
2010,West Virginia,Hydrocodone,6496,Synthetic opioids,28.885509999999996,1852,24.663320000000002
2010,West Virginia,Oxycodone,6496,Synthetic opioids,28.885509999999996,1835,27.74757
2010,Wisconsin,Hydrocodone,6629,Synthetic opioids,10.94225,1890,7.84904
2010,Wisconsin,Oxycodone,6629,Synthetic opioids,10.94225,1873,19.24105
2010,Wyoming,Hydrocodone,6762,Natural and semi-synthetic opioids,14.955570000000002,1928,10.32778
2010,Wyoming,Oxycodone,6762,Natural and semi-synthetic opioids,14.955570000000002,1911,14.57156
2011,Alabama,Hydrocodone,114,Natural and semi-synthetic opioids,11.76317,29,28.43895
2011,Alabama,Oxycodone,114,Natural and semi-synthetic opioids,11.76317,12,18.88156
2011,Alaska,Hydrocodone,247,Natural and semi-synthetic opioids,14.23635,67,9.47216
2011,Alaska,Oxycodone,247,Natural and semi-synthetic opioids,14.23635,50,19.555
2011,Arizona,Hydrocodone,380,Synthetic opioids,16.853189999999998,105,10.50908
2011,Arizona,Oxycodone,380,Synthetic opioids,16.853189999999998,88,31.926240000000004
2011,Arkansas,Hydrocodone,513,Synthetic opioids,12.64011,143,21.32759
2011,Arkansas,Oxycodone,513,Synthetic opioids,12.64011,126,19.06231
2011,California,Hydrocodone,646,Synthetic opioids,10.7344,181,13.704939999999999
2011,California,Oxycodone,646,Synthetic opioids,10.7344,164,11.83467
2011,Colorado,Hydrocodone,779,Synthetic opioids,16.12311,219,8.25955
2011,Colorado,Oxycodone,779,Synthetic opioids,16.12311,202,22.854979999999998
2011,Connecticut,Hydrocodone,912,Natural and semi-synthetic opioids,11.23751,257,4.94219
2011,Connecticut,Oxycodone,912,Natural and semi-synthetic opioids,11.23751,240,26.63045
2011,Delaware,Hydrocodone,1045,Natural and semi-synthetic opioids,17.6336,295,5.2038199999999994
2011,Delaware,Oxycodone,1045,Natural and semi-synthetic opioids,17.6336,278,61.855380000000004
2011,Dist. of Columbia,Hydrocodone,1178,Heroin,13.486889999999999,333,1.94966
2011,Dist. of Columbia,Oxycodone,1178,Heroin,13.486889999999999,316,13.90293
2011,Florida,Hydrocodone,1311,Synthetic opioids,15.3918,371,11.064589999999999
2011,Florida,Oxycodone,1311,Synthetic opioids,15.3918,354,48.98059
2011,Georgia,Hydrocodone,1444,Synthetic opioids,10.66082,409,14.47615
2011,Georgia,Oxycodone,1444,Synthetic opioids,10.66082,392,19.554679999999998
2011,Hawaii,Hydrocodone,1577,Psychostimulants,12.39875,447,7.27153
2011,Hawaii,Oxycodone,1577,Psychostimulants,12.39875,430,18.010479999999998
2011,Idaho,Hydrocodone,1710,Natural and semi-synthetic opioids,12.86001,485,17.26952
2011,Idaho,Oxycodone,1710,Natural and semi-synthetic opioids,12.86001,468,13.39364
2011,Illinois,Hydrocodone,1843,Synthetic opioids,10.940610000000001,523,11.94546
2011,Illinois,Oxycodone,1843,Synthetic opioids,10.940610000000001,506,5.01467
2011,Indiana,Hydrocodone,1976,Synthetic opioids,15.320470000000002,561,21.48696
2011,Indiana,Oxycodone,1976,Synthetic opioids,15.320470000000002,544,16.07516
2011,Iowa,Hydrocodone,2109,Synthetic opioids,8.43931,599,10.3376
2011,Iowa,Oxycodone,2109,Synthetic opioids,8.43931,582,9.003860000000001
2011,Kansas,Hydrocodone,2242,Synthetic opioids,10.11642,637,16.5788
2011,Kansas,Oxycodone,2242,Synthetic opioids,10.11642,620,16.68371
2011,Kentucky,Hydrocodone,2375,Synthetic opioids,25.002589999999998,675,28.98072
2011,Kentucky,Oxycodone,2375,Synthetic opioids,25.002589999999998,658,25.42062
2011,Louisiana,Hydrocodone,2508,Synthetic opioids,13.48342,713,20.54717
2011,Louisiana,Oxycodone,2508,Synthetic opioids,13.48342,696,17.27368
2011,Maine,Hydrocodone,2641,Natural and semi-synthetic opioids,11.77731,751,10.20295
2011,Maine,Oxycodone,2641,Natural and semi-synthetic opioids,11.77731,734,29.85078
2011,Maryland,Hydrocodone,2774,Synthetic opioids,11.74445,789,4.4320699999999995
2011,Maryland,Oxycodone,2774,Synthetic opioids,11.74445,772,29.885340000000003
2011,Massachusetts,Hydrocodone,2907,Synthetic opioids,12.726289999999999,827,4.22939
2011,Massachusetts,Oxycodone,2907,Synthetic opioids,12.726289999999999,810,21.87323
2011,Michigan,Hydrocodone,3040,Synthetic opioids,14.26162,865,20.797179999999997
2011,Michigan,Oxycodone,3040,Synthetic opioids,14.26162,848,12.62261
2011,Minnesota,Hydrocodone,3173,Synthetic opioids,9.35361,903,5.6622
2011,Minnesota,Oxycodone,3173,Synthetic opioids,9.35361,886,12.5112
2011,Mississippi,Hydrocodone,3306,Natural and semi-synthetic opioids,10.70452,941,23.22588
2011,Mississippi,Oxycodone,3306,Natural and semi-synthetic opioids,10.70452,924,11.447989999999999
2011,Missouri,Hydrocodone,3439,Synthetic opioids,16.40631,979,16.239079999999998
2011,Missouri,Oxycodone,3439,Synthetic opioids,16.40631,962,24.34245
2011,Montana,Hydrocodone,3572,Natural and semi-synthetic opioids,14.389920000000002,1017,13.862910000000001
2011,Montana,Oxycodone,3572,Natural and semi-synthetic opioids,14.389920000000002,1000,19.41807
2011,Nebraska,Hydrocodone,3705,Natural and semi-synthetic opioids,7.125039999999999,1055,8.89286
2011,Nebraska,Oxycodone,3705,Natural and semi-synthetic opioids,7.125039999999999,1038,8.7423
2011,Nevada,Hydrocodone,3838,Synthetic opioids,22.839010000000002,1093,32.38386
2011,Nevada,Oxycodone,3838,Synthetic opioids,22.839010000000002,1076,37.34041
2011,New Hampshire,Hydrocodone,3971,Synthetic opioids,15.349620000000002,1131,5.01269
2011,New Hampshire,Oxycodone,3971,Synthetic opioids,15.349620000000002,1114,27.086409999999997
2011,New Jersey,Hydrocodone,4104,Synthetic opioids,11.30605,1169,3.54532
2011,New Jersey,Oxycodone,4104,Synthetic opioids,11.30605,1152,31.80289
2011,New Mexico,Hydrocodone,4237,Synthetic opioids,26.308009999999996,1207,11.35672
2011,New Mexico,Oxycodone,4237,Synthetic opioids,26.308009999999996,1190,25.59121
2011,New York,Hydrocodone,4370,Synthetic opioids,9.673919999999999,1245,7.07401
2011,New York,Oxycodone,4370,Synthetic opioids,9.673919999999999,1228,19.01093
2011,North Carolina,Hydrocodone,4503,Synthetic opioids,13.04902,1283,11.59478
2011,North Carolina,Oxycodone,4503,Synthetic opioids,13.04902,1266,22.98757
2011,Ohio,Hydrocodone,4769,Synthetic opioids,17.71782,1359,11.49583
2011,Ohio,Oxycodone,4769,Synthetic opioids,17.71782,1342,25.7412
2011,Oklahoma,Hydrocodone,4902,Synthetic opioids,18.923029999999997,1397,27.976490000000002
2011,Oklahoma,Oxycodone,4902,Synthetic opioids,18.923029999999997,1380,22.2918
2011,Oregon,Hydrocodone,5035,Synthetic opioids,13.54936,1435,14.75104
2011,Oregon,Oxycodone,5035,Synthetic opioids,13.54936,1418,25.96617
2011,Pennsylvania,Hydrocodone,5168,Synthetic opioids,18.32082,1473,8.8048
2011,Pennsylvania,Oxycodone,5168,Synthetic opioids,18.32082,1456,28.84726
2011,Rhode Island,Hydrocodone,5301,Natural and semi-synthetic opioids,17.667,1511,9.19026
2011,Rhode Island,Oxycodone,5301,Natural and semi-synthetic opioids,17.667,1494,23.35215
2011,South Carolina,Hydrocodone,5434,Synthetic opioids,13.31145,1549,27.335240000000002
2011,South Carolina,Oxycodone,5434,Synthetic opioids,13.31145,1532,19.30945
2011,South Dakota,Hydrocodone,5567,Natural and semi-synthetic opioids,7.08715,1587,10.108319999999999
2011,South Dakota,Oxycodone,5567,Natural and semi-synthetic opioids,7.08715,1570,10.99204
2011,Tennessee,Hydrocodone,5700,Synthetic opioids,17.15997,1625,32.947520000000004
2011,Tennessee,Oxycodone,5700,Synthetic opioids,17.15997,1608,37.240840000000006
2011,Texas,Hydrocodone,5833,Synthetic opioids,10.12856,1663,18.69558
2011,Texas,Oxycodone,5833,Synthetic opioids,10.12856,1646,4.66946
2011,Utah,Hydrocodone,5966,Synthetic opioids,19.47121,1701,12.21804
2011,Utah,Oxycodone,5966,Synthetic opioids,19.47121,1684,23.383770000000002
2011,Vermont,Hydrocodone,6099,Natural and semi-synthetic opioids,12.88649,1739,5.50415
2011,Vermont,Oxycodone,6099,Natural and semi-synthetic opioids,12.88649,1722,19.42688
2011,Virginia,Hydrocodone,6232,Synthetic opioids,9.74291,1777,9.165239999999999
2011,Virginia,Oxycodone,6232,Synthetic opioids,9.74291,1760,17.47331
2011,Washington,Hydrocodone,6365,Synthetic opioids,14.0988,1815,10.73916
2011,Washington,Oxycodone,6365,Synthetic opioids,14.0988,1798,20.44114
2011,West Virginia,Hydrocodone,6498,Synthetic opioids,36.289590000000004,1853,25.30714
2011,West Virginia,Oxycodone,6498,Synthetic opioids,36.289590000000004,1836,29.250999999999998
2011,Wisconsin,Hydrocodone,6631,Synthetic opioids,12.0766,1891,8.593860000000001
2011,Wisconsin,Oxycodone,6631,Synthetic opioids,12.0766,1874,20.665029999999998
2011,Wyoming,Hydrocodone,6764,Natural and semi-synthetic opioids,15.2082,1929,10.801060000000001
2011,Wyoming,Oxycodone,6764,Natural and semi-synthetic opioids,15.2082,1912,15.47061
2012,Alabama,Hydrocodone,116,Natural and semi-synthetic opioids,12.07062,30,29.6958
2012,Alabama,Oxycodone,116,Natural and semi-synthetic opioids,12.07062,13,20.99541
2012,Alaska,Hydrocodone,249,Psychostimulants,17.42505,68,9.498489999999999
2012,Alaska,Oxycodone,249,Psychostimulants,17.42505,51,20.700670000000002
2012,Arizona,Hydrocodone,382,Synthetic opioids,17.679679999999998,106,10.48663
2012,Arizona,Oxycodone,382,Synthetic opioids,17.679679999999998,89,34.61801
2012,Arkansas,Hydrocodone,515,Synthetic opioids,13.09618,144,22.189870000000003
2012,Arkansas,Oxycodone,515,Synthetic opioids,13.09618,127,20.79952
2012,California,Hydrocodone,648,Synthetic opioids,10.29233,182,13.759279999999999
2012,California,Oxycodone,648,Synthetic opioids,10.29233,165,12.40723
2012,Colorado,Hydrocodone,781,Synthetic opioids,15.00816,220,7.85995
2012,Colorado,Oxycodone,781,Synthetic opioids,15.00816,203,24.749879999999997
2012,Connecticut,Hydrocodone,914,Natural and semi-synthetic opioids,12.05081,258,4.55794
2012,Connecticut,Oxycodone,914,Natural and semi-synthetic opioids,12.05081,241,28.688159999999996
2012,Delaware,Hydrocodone,1047,Natural and semi-synthetic opioids,15.20766,296,4.69506
2012,Delaware,Oxycodone,1047,Natural and semi-synthetic opioids,15.20766,279,48.54379
2012,Dist. of Columbia,Hydrocodone,1180,Heroin,12.581489999999999,334,1.9245700000000001
2012,Dist. of Columbia,Oxycodone,1180,Heroin,12.581489999999999,317,13.87305
2012,Florida,Hydrocodone,1313,Synthetic opioids,13.265920000000001,372,10.06837
2012,Florida,Oxycodone,1313,Synthetic opioids,13.265920000000001,355,28.95293
2012,Georgia,Hydrocodone,1446,Synthetic opioids,10.59327,410,14.422839999999999
2012,Georgia,Oxycodone,1446,Synthetic opioids,10.59327,393,18.2573
2012,Hawaii,Hydrocodone,1579,Psychostimulants,10.97289,448,7.433089999999999
2012,Hawaii,Oxycodone,1579,Psychostimulants,10.97289,431,18.31692
2012,Idaho,Hydrocodone,1712,Natural and semi-synthetic opioids,11.9173,486,17.75262
2012,Idaho,Oxycodone,1712,Natural and semi-synthetic opioids,11.9173,469,15.02476
2012,Illinois,Hydrocodone,1845,Synthetic opioids,12.5277,524,11.794080000000001
2012,Illinois,Oxycodone,1845,Synthetic opioids,12.5277,507,4.94275
2012,Indiana,Hydrocodone,1978,Synthetic opioids,15.98104,562,21.76473
2012,Indiana,Oxycodone,1978,Synthetic opioids,15.98104,545,18.257720000000003
2012,Iowa,Hydrocodone,2111,Synthetic opioids,8.66048,600,10.22278
2012,Iowa,Oxycodone,2111,Synthetic opioids,8.66048,583,9.35126
2012,Kansas,Hydrocodone,2244,Synthetic opioids,11.48069,638,16.87642
2012,Kansas,Oxycodone,2244,Synthetic opioids,11.48069,621,17.32722
2012,Kentucky,Hydrocodone,2377,Synthetic opioids,24.96474,676,27.27344
2012,Kentucky,Oxycodone,2377,Synthetic opioids,24.96474,659,24.15694
2012,Louisiana,Hydrocodone,2510,Natural and semi-synthetic opioids,12.3286,714,21.06639
2012,Louisiana,Oxycodone,2510,Natural and semi-synthetic opioids,12.3286,697,17.33099
2012,Maine,Hydrocodone,2643,Natural and semi-synthetic opioids,11.4743,752,9.731160000000001
2012,Maine,Oxycodone,2643,Natural and semi-synthetic opioids,11.4743,735,28.943579999999997
2012,Maryland,Hydrocodone,2776,Synthetic opioids,13.691670000000002,790,4.13507
2012,Maryland,Oxycodone,2776,Synthetic opioids,13.691670000000002,773,27.844620000000003
2012,Massachusetts,Hydrocodone,2909,Synthetic opioids,12.7309,828,3.8696599999999997
2012,Massachusetts,Oxycodone,2909,Synthetic opioids,12.7309,811,22.40021
2012,Michigan,Hydrocodone,3042,Synthetic opioids,13.522620000000002,866,21.20735
2012,Michigan,Oxycodone,3042,Synthetic opioids,13.522620000000002,849,13.92862
2012,Minnesota,Hydrocodone,3175,Synthetic opioids,8.90593,904,5.49708
2012,Minnesota,Oxycodone,3175,Synthetic opioids,8.90593,887,12.97073
2012,Mississippi,Hydrocodone,3308,Synthetic opioids,10.65933,942,23.90421
2012,Mississippi,Oxycodone,3308,Synthetic opioids,10.65933,925,12.824069999999999
2012,Missouri,Hydrocodone,3441,Synthetic opioids,16.165570000000002,980,16.1747
2012,Missouri,Oxycodone,3441,Synthetic opioids,16.165570000000002,963,24.94995
2012,Montana,Hydrocodone,3574,Natural and semi-synthetic opioids,11.91452,1018,14.04362
2012,Montana,Oxycodone,3574,Natural and semi-synthetic opioids,11.91452,1001,20.55394
2012,Nebraska,Hydrocodone,3707,Natural and semi-synthetic opioids,7.909910000000001,1056,9.14761
2012,Nebraska,Oxycodone,3707,Natural and semi-synthetic opioids,7.909910000000001,1039,9.07589
2012,Nevada,Hydrocodone,3840,Synthetic opioids,20.962020000000003,1094,29.603279999999998
2012,Nevada,Oxycodone,3840,Synthetic opioids,20.962020000000003,1077,38.35799
2012,New Hampshire,Hydrocodone,3973,Synthetic opioids,13.3933,1132,4.69658
2012,New Hampshire,Oxycodone,3973,Synthetic opioids,13.3933,1115,27.771620000000002
2012,New Jersey,Hydrocodone,4106,Synthetic opioids,13.73985,1170,3.20018
2012,New Jersey,Oxycodone,4106,Synthetic opioids,13.73985,1153,30.15045
2012,New Mexico,Hydrocodone,4239,Synthetic opioids,24.66084,1208,10.690539999999999
2012,New Mexico,Oxycodone,4239,Synthetic opioids,24.66084,1191,25.16018
2012,New York,Hydrocodone,4372,Synthetic opioids,10.41667,1246,6.2434199999999995
2012,New York,Oxycodone,4372,Synthetic opioids,10.41667,1229,19.11731
2012,North Carolina,Hydrocodone,4505,Synthetic opioids,13.324979999999998,1284,11.55983
2012,North Carolina,Oxycodone,4505,Synthetic opioids,13.324979999999998,1267,25.132839999999998
2012,North Dakota,Hydrocodone,4637,All drugs,3.11843,1322,9.2141
2012,North Dakota,Oxycodone,4637,All drugs,3.11843,1305,11.03195
2012,Ohio,Hydrocodone,4771,Synthetic opioids,18.89697,1360,10.72707
2012,Ohio,Oxycodone,4771,Synthetic opioids,18.89697,1343,24.49532
2012,Oklahoma,Hydrocodone,4904,Synthetic opioids,20.591910000000002,1398,27.58832
2012,Oklahoma,Oxycodone,4904,Synthetic opioids,20.591910000000002,1381,23.98113
2012,Oregon,Hydrocodone,5037,Synthetic opioids,12.465589999999999,1436,14.016810000000001
2012,Oregon,Oxycodone,5037,Synthetic opioids,12.465589999999999,1419,25.82912
2012,Pennsylvania,Hydrocodone,5170,Synthetic opioids,18.953310000000002,1474,8.64515
2012,Pennsylvania,Oxycodone,5170,Synthetic opioids,18.953310000000002,1457,30.58448
2012,Rhode Island,Hydrocodone,5303,Natural and semi-synthetic opioids,18.238410000000002,1512,8.21953
2012,Rhode Island,Oxycodone,5303,Natural and semi-synthetic opioids,18.238410000000002,1495,24.77642
2012,South Carolina,Hydrocodone,5436,Synthetic opioids,12.45668,1550,29.340259999999997
2012,South Carolina,Oxycodone,5436,Synthetic opioids,12.45668,1533,20.99493
2012,South Dakota,Hydrocodone,5569,All opioids,5.49884,1588,9.72385
2012,South Dakota,Oxycodone,5569,All opioids,5.49884,1571,10.487119999999999
2012,Tennessee,Hydrocodone,5702,Synthetic opioids,17.60784,1626,38.0767
2012,Tennessee,Oxycodone,5702,Synthetic opioids,17.60784,1609,39.5959
2012,Texas,Hydrocodone,5835,Synthetic opioids,9.40489,1664,17.89868
2012,Texas,Oxycodone,5835,Synthetic opioids,9.40489,1647,4.75137
2012,Utah,Hydrocodone,5968,Synthetic opioids,23.13097,1702,11.70387
2012,Utah,Oxycodone,5968,Synthetic opioids,23.13097,1685,25.2469
2012,Vermont,Hydrocodone,6101,Natural and semi-synthetic opioids,10.9478,1740,5.29929
2012,Vermont,Oxycodone,6101,Natural and semi-synthetic opioids,10.9478,1723,19.02846
