Index,Fips,Location,Oxycodone / Hydrocodone,TimeFrame,Data Type,Data,MOE
1161,34,New Jersey,Hydrocodone,2003,"Rate per 100,000",3.27078,
1162,34,New Jersey,Hydrocodone,2004,"Rate per 100,000",3.31028,
1163,34,New Jersey,Hydrocodone,2005,"Rate per 100,000",3.41213,
1164,34,New Jersey,Hydrocodone,2006,"Rate per 100,000",3.34461,
1165,34,New Jersey,Hydrocodone,2007,"Rate per 100,000",4.20134,
1166,34,New Jersey,Hydrocodone,2008,"Rate per 100,000",4.57514,
1167,34,New Jersey,Hydrocodone,2009,"Rate per 100,000",3.70194,
1168,34,New Jersey,Hydrocodone,2010,"Rate per 100,000",3.36689,
1169,34,New Jersey,Hydrocodone,2011,"Rate per 100,000",3.54532,
1170,34,New Jersey,Hydrocodone,2012,"Rate per 100,000",3.20018,
1171,34,New Jersey,Hydrocodone,2013,"Rate per 100,000",3.02488,
1172,34,New Jersey,Hydrocodone,2014,"Rate per 100,000",2.66293,
1173,34,New Jersey,Hydrocodone,2015,"Rate per 100,000",2.16577,
1174,34,New Jersey,Hydrocodone,2016,"Rate per 100,000",1.89477,
1175,34,New Jersey,Oxycodone,2017,"Rate per 100,000",22.64941,
1176,34,New Jersey,Hydrocodone,2017,"Rate per 100,000",1.56508,
1177,34,New Jersey,Oxycodone,2018,"Rate per 100,000",18.46969,
1178,34,New Jersey,Hydrocodone,2018,"Rate per 100,000",1.29422,
1179,35,New Mexico,Oxycodone,2000,"Rate per 100,000",4.92623,
1180,35,New Mexico,Oxycodone,2001,"Rate per 100,000",6.68,
1181,35,New Mexico,Oxycodone,2002,"Rate per 100,000",7.59846,
1182,35,New Mexico,Oxycodone,2003,"Rate per 100,000",9.16653,
1183,35,New Mexico,Oxycodone,2004,"Rate per 100,000",10.62394,
1184,35,New Mexico,Oxycodone,2005,"Rate per 100,000",11.08151,
1185,35,New Mexico,Oxycodone,2006,"Rate per 100,000",14.50089,
1186,35,New Mexico,Oxycodone,2007,"Rate per 100,000",16.90777,
1187,35,New Mexico,Oxycodone,2008,"Rate per 100,000",19.51837,
1188,35,New Mexico,Oxycodone,2009,"Rate per 100,000",22.736,
1189,35,New Mexico,Oxycodone,2010,"Rate per 100,000",23.67067,
1190,35,New Mexico,Oxycodone,2011,"Rate per 100,000",25.59121,
1191,35,New Mexico,Oxycodone,2012,"Rate per 100,000",25.16018,
1192,35,New Mexico,Oxycodone,2013,"Rate per 100,000",21.72735,
1193,35,New Mexico,Oxycodone,2014,"Rate per 100,000",22.78827,
1194,35,New Mexico,Oxycodone,2015,"Rate per 100,000",22.98405,
1195,35,New Mexico,Oxycodone,2016,"Rate per 100,000",21.52318,
1196,35,New Mexico,Hydrocodone,2000,"Rate per 100,000",3.8748,
1197,35,New Mexico,Hydrocodone,2001,"Rate per 100,000",4.56472,
1198,35,New Mexico,Hydrocodone,2002,"Rate per 100,000",5.36825,
1199,35,New Mexico,Hydrocodone,2003,"Rate per 100,000",6.18287,
1200,35,New Mexico,Hydrocodone,2004,"Rate per 100,000",6.65716,
1201,35,New Mexico,Hydrocodone,2005,"Rate per 100,000",6.99815,
1202,35,New Mexico,Hydrocodone,2006,"Rate per 100,000",8.0536,
1203,35,New Mexico,Hydrocodone,2007,"Rate per 100,000",9.09232,
1204,35,New Mexico,Hydrocodone,2008,"Rate per 100,000",10.26703,
1205,35,New Mexico,Hydrocodone,2009,"Rate per 100,000",11.23975,
1206,35,New Mexico,Hydrocodone,2010,"Rate per 100,000",10.60337,
1207,35,New Mexico,Hydrocodone,2011,"Rate per 100,000",11.35672,
1208,35,New Mexico,Hydrocodone,2012,"Rate per 100,000",10.69054,
1209,35,New Mexico,Hydrocodone,2013,"Rate per 100,000",10.00441,
1210,35,New Mexico,Hydrocodone,2014,"Rate per 100,000",9.28725,
1211,35,New Mexico,Hydrocodone,2015,"Rate per 100,000",8.66359,
1212,35,New Mexico,Hydrocodone,2016,"Rate per 100,000",7.86354,
1213,35,New Mexico,Oxycodone,2017,"Rate per 100,000",17.55014,
1214,35,New Mexico,Hydrocodone,2017,"Rate per 100,000",6.67679,
1215,35,New Mexico,Oxycodone,2018,"Rate per 100,000",15.10908,
1216,35,New Mexico,Hydrocodone,2018,"Rate per 100,000",5.91495,
1217,36,New York,Oxycodone,2000,"Rate per 100,000",2.94213,
1218,36,New York,Oxycodone,2001,"Rate per 100,000",3.52882,
1219,36,New York,Oxycodone,2002,"Rate per 100,000",4.62376,
1220,36,New York,Oxycodone,2003,"Rate per 100,000",6.02721,
1221,36,New York,Oxycodone,2004,"Rate per 100,000",6.88452,
1222,36,New York,Oxycodone,2005,"Rate per 100,000",7.58965,
1223,36,New York,Oxycodone,2006,"Rate per 100,000",8.89638,
1224,36,New York,Oxycodone,2007,"Rate per 100,000",10.87585,
1225,36,New York,Oxycodone,2008,"Rate per 100,000",12.75963,
1226,36,New York,Oxycodone,2009,"Rate per 100,000",15.2839,
1227,36,New York,Oxycodone,2010,"Rate per 100,000",17.5284,
1228,36,New York,Oxycodone,2011,"Rate per 100,000",19.01093,
1229,36,New York,Oxycodone,2012,"Rate per 100,000",19.11731,
1230,36,New York,Oxycodone,2013,"Rate per 100,000",18.08577,
1231,36,New York,Oxycodone,2014,"Rate per 100,000",18.13539,
1232,36,New York,Oxycodone,2015,"Rate per 100,000",18.98567,
1233,36,New York,Oxycodone,2016,"Rate per 100,000",17.7834,
1234,36,New York,Hydrocodone,2000,"Rate per 100,000",3.21508,
1235,36,New York,Hydrocodone,2001,"Rate per 100,000",3.55381,
1236,36,New York,Hydrocodone,2002,"Rate per 100,000",4.52922,
1237,36,New York,Hydrocodone,2003,"Rate per 100,000",5.47794,
1238,36,New York,Hydrocodone,2004,"Rate per 100,000",5.80114,
1239,36,New York,Hydrocodone,2005,"Rate per 100,000",6.25605,
1240,36,New York,Hydrocodone,2006,"Rate per 100,000",6.3263,
1241,36,New York,Hydrocodone,2007,"Rate per 100,000",7.49899,
1242,36,New York,Hydrocodone,2008,"Rate per 100,000",7.19087,
1243,36,New York,Hydrocodone,2009,"Rate per 100,000",7.27142,
1244,36,New York,Hydrocodone,2010,"Rate per 100,000",6.94807,
1245,36,New York,Hydrocodone,2011,"Rate per 100,000",7.07401,
1246,36,New York,Hydrocodone,2012,"Rate per 100,000",6.24342,
1247,36,New York,Hydrocodone,2013,"Rate per 100,000",5.65478,
1248,36,New York,Hydrocodone,2014,"Rate per 100,000",4.76908,
1249,36,New York,Hydrocodone,2015,"Rate per 100,000",4.60069,
1250,36,New York,Hydrocodone,2016,"Rate per 100,000",4.0928,
1251,36,New York,Oxycodone,2017,"Rate per 100,000",15.23216,
1252,36,New York,Hydrocodone,2017,"Rate per 100,000",3.50878,
1253,36,New York,Oxycodone,2018,"Rate per 100,000",12.77225,
1254,36,New York,Hydrocodone,2018,"Rate per 100,000",2.98709,
1255,37,North Carolina,Oxycodone,2000,"Rate per 100,000",7.07641,
1256,37,North Carolina,Oxycodone,2001,"Rate per 100,000",8.90888,
1257,37,North Carolina,Oxycodone,2002,"Rate per 100,000",8.06632,
1258,37,North Carolina,Oxycodone,2003,"Rate per 100,000",9.48263,
1259,37,North Carolina,Oxycodone,2004,"Rate per 100,000",12.44565,
1260,37,North Carolina,Oxycodone,2005,"Rate per 100,000",13.24617,
1261,37,North Carolina,Oxycodone,2006,"Rate per 100,000",15.9769,
1262,37,North Carolina,Oxycodone,2007,"Rate per 100,000",19.16516,
1263,37,North Carolina,Oxycodone,2008,"Rate per 100,000",19.90236,
1264,37,North Carolina,Oxycodone,2009,"Rate per 100,000",23.0724,
1265,37,North Carolina,Oxycodone,2010,"Rate per 100,000",21.25977,
1266,37,North Carolina,Oxycodone,2011,"Rate per 100,000",22.98757,
1267,37,North Carolina,Oxycodone,2012,"Rate per 100,000",25.13284,
1268,37,North Carolina,Oxycodone,2013,"Rate per 100,000",26.28326,
1269,37,North Carolina,Oxycodone,2014,"Rate per 100,000",26.91513,
1270,37,North Carolina,Oxycodone,2015,"Rate per 100,000",27.77559,
1271,37,North Carolina,Oxycodone,2016,"Rate per 100,000",26.544,
1272,37,North Carolina,Hydrocodone,2000,"Rate per 100,000",5.57449,
1273,37,North Carolina,Hydrocodone,2001,"Rate per 100,000",5.73628,
1274,37,North Carolina,Hydrocodone,2002,"Rate per 100,000",6.24212,
1275,37,North Carolina,Hydrocodone,2003,"Rate per 100,000",7.62879,
1276,37,North Carolina,Hydrocodone,2004,"Rate per 100,000",8.41691,
1277,37,North Carolina,Hydrocodone,2005,"Rate per 100,000",9.56414,
1278,37,North Carolina,Hydrocodone,2006,"Rate per 100,000",10.41904,
1279,37,North Carolina,Hydrocodone,2007,"Rate per 100,000",13.9403,
1280,37,North Carolina,Hydrocodone,2008,"Rate per 100,000",12.12936,
1281,37,North Carolina,Hydrocodone,2009,"Rate per 100,000",12.79903,
1282,37,North Carolina,Hydrocodone,2010,"Rate per 100,000",10.57583,
1283,37,North Carolina,Hydrocodone,2011,"Rate per 100,000",11.59478,
1284,37,North Carolina,Hydrocodone,2012,"Rate per 100,000",11.55983,
1285,37,North Carolina,Hydrocodone,2013,"Rate per 100,000",11.50523,
1286,37,North Carolina,Hydrocodone,2014,"Rate per 100,000",10.68988,
1287,37,North Carolina,Hydrocodone,2015,"Rate per 100,000",9.98592,
1288,37,North Carolina,Hydrocodone,2016,"Rate per 100,000",9.1538,
1289,37,North Carolina,Oxycodone,2017,"Rate per 100,000",23.48141,
1290,37,North Carolina,Hydrocodone,2017,"Rate per 100,000",8.0442,
1291,37,North Carolina,Oxycodone,2018,"Rate per 100,000",20.20341,
1292,37,North Carolina,Hydrocodone,2018,"Rate per 100,000",6.61927,
1293,38,North Dakota,Oxycodone,2000,"Rate per 100,000",3.04383,
1294,38,North Dakota,Oxycodone,2001,"Rate per 100,000",4.57338,
1295,38,North Dakota,Oxycodone,2002,"Rate per 100,000",5.59199,
1296,38,North Dakota,Oxycodone,2003,"Rate per 100,000",6.47317,
1297,38,North Dakota,Oxycodone,2004,"Rate per 100,000",6.58154,
1298,38,North Dakota,Oxycodone,2005,"Rate per 100,000",7.21601,
1299,38,North Dakota,Oxycodone,2006,"Rate per 100,000",7.47796,
1300,38,North Dakota,Oxycodone,2007,"Rate per 100,000",8.40391,
1301,38,North Dakota,Oxycodone,2008,"Rate per 100,000",8.67156,
1302,38,North Dakota,Oxycodone,2009,"Rate per 100,000",9.16214,
1303,38,North Dakota,Oxycodone,2010,"Rate per 100,000",8.91456,
1304,38,North Dakota,Oxycodone,2011,"Rate per 100,000",10.06292,
1305,38,North Dakota,Oxycodone,2012,"Rate per 100,000",11.03195,
1306,38,North Dakota,Oxycodone,2013,"Rate per 100,000",11.32994,
1307,38,North Dakota,Oxycodone,2014,"Rate per 100,000",11.57425,
1308,38,North Dakota,Oxycodone,2015,"Rate per 100,000",11.78698,
1309,38,North Dakota,Oxycodone,2016,"Rate per 100,000",10.31422,
1310,38,North Dakota,Hydrocodone,2000,"Rate per 100,000",1.87435,
1311,38,North Dakota,Hydrocodone,2001,"Rate per 100,000",2.37382,
1312,38,North Dakota,Hydrocodone,2002,"Rate per 100,000",3.01023,
1313,38,North Dakota,Hydrocodone,2003,"Rate per 100,000",3.62919,
1314,38,North Dakota,Hydrocodone,2004,"Rate per 100,000",3.94111,
1315,38,North Dakota,Hydrocodone,2005,"Rate per 100,000",4.87992,
1316,38,North Dakota,Hydrocodone,2006,"Rate per 100,000",5.48417,
1317,38,North Dakota,Hydrocodone,2007,"Rate per 100,000",6.60291,
1318,38,North Dakota,Hydrocodone,2008,"Rate per 100,000",14.51613,
1319,38,North Dakota,Hydrocodone,2009,"Rate per 100,000",10.33355,
1320,38,North Dakota,Hydrocodone,2010,"Rate per 100,000",7.47638,
1321,38,North Dakota,Hydrocodone,2011,"Rate per 100,000",8.75411,
1322,38,North Dakota,Hydrocodone,2012,"Rate per 100,000",9.2141,
1323,38,North Dakota,Hydrocodone,2013,"Rate per 100,000",9.13256,
1324,38,North Dakota,Hydrocodone,2014,"Rate per 100,000",9.2129,
1325,38,North Dakota,Hydrocodone,2015,"Rate per 100,000",8.58024,
1326,38,North Dakota,Hydrocodone,2016,"Rate per 100,000",7.23458,
1327,38,North Dakota,Oxycodone,2017,"Rate per 100,000",8.70448,
1328,38,North Dakota,Hydrocodone,2017,"Rate per 100,000",6.12969,
1329,38,North Dakota,Oxycodone,2018,"Rate per 100,000",7.55762,
1330,38,North Dakota,Hydrocodone,2018,"Rate per 100,000",5.27976,
1331,39,Ohio,Oxycodone,2000,"Rate per 100,000",7.65669,
1332,39,Ohio,Oxycodone,2001,"Rate per 100,000",9.07298,
1333,39,Ohio,Oxycodone,2002,"Rate per 100,000",10.06275,
1334,39,Ohio,Oxycodone,2003,"Rate per 100,000",12.69543,
1335,39,Ohio,Oxycodone,2004,"Rate per 100,000",15.4087,
1336,39,Ohio,Oxycodone,2005,"Rate per 100,000",16.10372,
1337,39,Ohio,Oxycodone,2006,"Rate per 100,000",19.02111,
1338,39,Ohio,Oxycodone,2007,"Rate per 100,000",20.99056,
1339,39,Ohio,Oxycodone,2008,"Rate per 100,000",22.92672,
1340,39,Ohio,Oxycodone,2009,"Rate per 100,000",25.6004,
1341,39,Ohio,Oxycodone,2010,"Rate per 100,000",26.33378,
1342,39,Ohio,Oxycodone,2011,"Rate per 100,000",25.7412,
1343,39,Ohio,Oxycodone,2012,"Rate per 100,000",24.49532,
1344,39,Ohio,Oxycodone,2013,"Rate per 100,000",22.47807,
1345,39,Ohio,Oxycodone,2014,"Rate per 100,000",21.42931,
1346,39,Ohio,Oxycodone,2015,"Rate per 100,000",20.76688,
1347,39,Ohio,Oxycodone,2016,"Rate per 100,000",19.21598,
1348,39,Ohio,Hydrocodone,2000,"Rate per 100,000",4.41258,
1349,39,Ohio,Hydrocodone,2001,"Rate per 100,000",4.71115,
1350,39,Ohio,Hydrocodone,2002,"Rate per 100,000",5.47005,
1351,39,Ohio,Hydrocodone,2003,"Rate per 100,000",6.31704,
1352,39,Ohio,Hydrocodone,2004,"Rate per 100,000",6.47895,
1353,39,Ohio,Hydrocodone,2005,"Rate per 100,000",7.1558,
1354,39,Ohio,Hydrocodone,2006,"Rate per 100,000",7.82967,
1355,39,Ohio,Hydrocodone,2007,"Rate per 100,000",9.09304,
1356,39,Ohio,Hydrocodone,2008,"Rate per 100,000",9.73511,
1357,39,Ohio,Hydrocodone,2009,"Rate per 100,000",10.53004,
1358,39,Ohio,Hydrocodone,2010,"Rate per 100,000",10.52103,
1359,39,Ohio,Hydrocodone,2011,"Rate per 100,000",11.49583,
1360,39,Ohio,Hydrocodone,2012,"Rate per 100,000",10.72707,
1361,39,Ohio,Hydrocodone,2013,"Rate per 100,000",10.06039,
1362,39,Ohio,Hydrocodone,2014,"Rate per 100,000",9.4469,
1363,39,Ohio,Hydrocodone,2015,"Rate per 100,000",8.47466,
1364,39,Ohio,Hydrocodone,2016,"Rate per 100,000",7.52168,
1365,39,Ohio,Oxycodone,2017,"Rate per 100,000",16.69945,
1366,39,Ohio,Hydrocodone,2017,"Rate per 100,000",6.42685,
1367,39,Ohio,Oxycodone,2018,"Rate per 100,000",13.60476,
1368,39,Ohio,Hydrocodone,2018,"Rate per 100,000",5.12372,
1369,40,Oklahoma,Oxycodone,2000,"Rate per 100,000",4.61335,
1370,40,Oklahoma,Oxycodone,2001,"Rate per 100,000",6.76786,
1371,40,Oklahoma,Oxycodone,2002,"Rate per 100,000",8.0805,
1372,40,Oklahoma,Oxycodone,2003,"Rate per 100,000",9.62183,
1373,40,Oklahoma,Oxycodone,2004,"Rate per 100,000",10.80334,
1374,40,Oklahoma,Oxycodone,2005,"Rate per 100,000",13.067,
1375,40,Oklahoma,Oxycodone,2006,"Rate per 100,000",14.84747,
1376,40,Oklahoma,Oxycodone,2007,"Rate per 100,000",19.26904,
1377,40,Oklahoma,Oxycodone,2008,"Rate per 100,000",19.42676,
1378,40,Oklahoma,Oxycodone,2009,"Rate per 100,000",20.84287,
1379,40,Oklahoma,Oxycodone,2010,"Rate per 100,000",20.89205,
1380,40,Oklahoma,Oxycodone,2011,"Rate per 100,000",22.2918,
1381,40,Oklahoma,Oxycodone,2012,"Rate per 100,000",23.98113,
1382,40,Oklahoma,Oxycodone,2013,"Rate per 100,000",24.50204,
1383,40,Oklahoma,Oxycodone,2014,"Rate per 100,000",26.38766,
1384,40,Oklahoma,Oxycodone,2015,"Rate per 100,000",26.85235,
1385,40,Oklahoma,Oxycodone,2016,"Rate per 100,000",25.53909,
1386,40,Oklahoma,Hydrocodone,2000,"Rate per 100,000",8.59326,
1387,40,Oklahoma,Hydrocodone,2001,"Rate per 100,000",9.755,
1388,40,Oklahoma,Hydrocodone,2002,"Rate per 100,000",11.15624,
1389,40,Oklahoma,Hydrocodone,2003,"Rate per 100,000",13.20749,
1390,40,Oklahoma,Hydrocodone,2004,"Rate per 100,000",14.68715,
1391,40,Oklahoma,Hydrocodone,2005,"Rate per 100,000",15.25596,
1392,40,Oklahoma,Hydrocodone,2006,"Rate per 100,000",18.42386,
1393,40,Oklahoma,Hydrocodone,2007,"Rate per 100,000",21.33756,
1394,40,Oklahoma,Hydrocodone,2008,"Rate per 100,000",23.49261,
1395,40,Oklahoma,Hydrocodone,2009,"Rate per 100,000",25.40571,
1396,40,Oklahoma,Hydrocodone,2010,"Rate per 100,000",24.77964,
1397,40,Oklahoma,Hydrocodone,2011,"Rate per 100,000",27.97649,
1398,40,Oklahoma,Hydrocodone,2012,"Rate per 100,000",27.58832,
1399,40,Oklahoma,Hydrocodone,2013,"Rate per 100,000",30.42791,
1400,40,Oklahoma,Hydrocodone,2014,"Rate per 100,000",25.19458,
1401,40,Oklahoma,Hydrocodone,2015,"Rate per 100,000",22.50822,
1402,40,Oklahoma,Hydrocodone,2016,"Rate per 100,000",20.84027,
1403,40,Oklahoma,Oxycodone,2017,"Rate per 100,000",23.90401,
1404,40,Oklahoma,Hydrocodone,2017,"Rate per 100,000",19.15768,
1405,40,Oklahoma,Oxycodone,2018,"Rate per 100,000",19.58198,
1406,40,Oklahoma,Hydrocodone,2018,"Rate per 100,000",16.4535,
1407,41,Oregon,Oxycodone,2000,"Rate per 100,000",6.72284,
1408,41,Oregon,Oxycodone,2001,"Rate per 100,000",10.12328,
1409,41,Oregon,Oxycodone,2002,"Rate per 100,000",10.89814,
1410,41,Oregon,Oxycodone,2003,"Rate per 100,000",11.36228,
1411,41,Oregon,Oxycodone,2004,"Rate per 100,000",12.3256,
1412,41,Oregon,Oxycodone,2005,"Rate per 100,000",13.17902,
1413,41,Oregon,Oxycodone,2006,"Rate per 100,000",18.00866,
1414,41,Oregon,Oxycodone,2007,"Rate per 100,000",24.69869,
1415,41,Oregon,Oxycodone,2008,"Rate per 100,000",25.01123,
1416,41,Oregon,Oxycodone,2009,"Rate per 100,000",27.01096,
1417,41,Oregon,Oxycodone,2010,"Rate per 100,000",25.51758,
1418,41,Oregon,Oxycodone,2011,"Rate per 100,000",25.96617,
1419,41,Oregon,Oxycodone,2012,"Rate per 100,000",25.82912,
1420,41,Oregon,Oxycodone,2013,"Rate per 100,000",24.75307,
1421,41,Oregon,Oxycodone,2014,"Rate per 100,000",24.46766,
1422,41,Oregon,Oxycodone,2015,"Rate per 100,000",23.62319,
1423,41,Oregon,Oxycodone,2016,"Rate per 100,000",21.32608,
1424,41,Oregon,Hydrocodone,2000,"Rate per 100,000",6.08541,
1425,41,Oregon,Hydrocodone,2001,"Rate per 100,000",6.97928,
1426,41,Oregon,Hydrocodone,2002,"Rate per 100,000",7.88331,
1427,41,Oregon,Hydrocodone,2003,"Rate per 100,000",9.05332,
1428,41,Oregon,Hydrocodone,2004,"Rate per 100,000",9.70457,
1429,41,Oregon,Hydrocodone,2005,"Rate per 100,000",10.30312,
1430,41,Oregon,Hydrocodone,2006,"Rate per 100,000",11.36701,
1431,41,Oregon,Hydrocodone,2007,"Rate per 100,000",12.26189,
1432,41,Oregon,Hydrocodone,2008,"Rate per 100,000",13.20589,
1433,41,Oregon,Hydrocodone,2009,"Rate per 100,000",13.69045,
1434,41,Oregon,Hydrocodone,2010,"Rate per 100,000",14.15733,
1435,41,Oregon,Hydrocodone,2011,"Rate per 100,000",14.75104,
1436,41,Oregon,Hydrocodone,2012,"Rate per 100,000",14.01681,
1437,41,Oregon,Hydrocodone,2013,"Rate per 100,000",13.81421,
1438,41,Oregon,Hydrocodone,2014,"Rate per 100,000",14.51239,
1439,41,Oregon,Hydrocodone,2015,"Rate per 100,000",12.41863,
1440,41,Oregon,Hydrocodone,2016,"Rate per 100,000",11.26852,
1441,41,Oregon,Oxycodone,2017,"Rate per 100,000",18.09769,
1442,41,Oregon,Hydrocodone,2017,"Rate per 100,000",9.79025,
1443,41,Oregon,Oxycodone,2018,"Rate per 100,000",15.2902,
1444,41,Oregon,Hydrocodone,2018,"Rate per 100,000",8.46212,
1445,42,Pennsylvania,Oxycodone,2000,"Rate per 100,000",9.01652,
1446,42,Pennsylvania,Oxycodone,2001,"Rate per 100,000",10.72336,
1447,42,Pennsylvania,Oxycodone,2002,"Rate per 100,000",11.29741,
1448,42,Pennsylvania,Oxycodone,2003,"Rate per 100,000",13.80629,
1449,42,Pennsylvania,Oxycodone,2004,"Rate per 100,000",14.65436,
1450,42,Pennsylvania,Oxycodone,2005,"Rate per 100,000",15.77423,
1451,42,Pennsylvania,Oxycodone,2006,"Rate per 100,000",18.1816,
1452,42,Pennsylvania,Oxycodone,2007,"Rate per 100,000",20.72922,
1453,42,Pennsylvania,Oxycodone,2008,"Rate per 100,000",23.05119,
1454,42,Pennsylvania,Oxycodone,2009,"Rate per 100,000",25.36882,
1455,42,Pennsylvania,Oxycodone,2010,"Rate per 100,000",26.65923,
1456,42,Pennsylvania,Oxycodone,2011,"Rate per 100,000",28.84726,
1457,42,Pennsylvania,Oxycodone,2012,"Rate per 100,000",30.58448,
1458,42,Pennsylvania,Oxycodone,2013,"Rate per 100,000",29.19201,
1459,42,Pennsylvania,Oxycodone,2014,"Rate per 100,000",29.36153,
1460,42,Pennsylvania,Oxycodone,2015,"Rate per 100,000",29.41568,
1461,42,Pennsylvania,Oxycodone,2016,"Rate per 100,000",27.20811,
1462,42,Pennsylvania,Hydrocodone,2000,"Rate per 100,000",3.57276,
1463,42,Pennsylvania,Hydrocodone,2001,"Rate per 100,000",3.71764,
1464,42,Pennsylvania,Hydrocodone,2002,"Rate per 100,000",4.52169,
1465,42,Pennsylvania,Hydrocodone,2003,"Rate per 100,000",5.81679,
1466,42,Pennsylvania,Hydrocodone,2004,"Rate per 100,000",5.84148,
1467,42,Pennsylvania,Hydrocodone,2005,"Rate per 100,000",6.17008,
1468,42,Pennsylvania,Hydrocodone,2006,"Rate per 100,000",6.65272,
1469,42,Pennsylvania,Hydrocodone,2007,"Rate per 100,000",7.57414,
1470,42,Pennsylvania,Hydrocodone,2008,"Rate per 100,000",8.22682,
1471,42,Pennsylvania,Hydrocodone,2009,"Rate per 100,000",8.63756,
1472,42,Pennsylvania,Hydrocodone,2010,"Rate per 100,000",8.31089,
1473,42,Pennsylvania,Hydrocodone,2011,"Rate per 100,000",8.8048,
1474,42,Pennsylvania,Hydrocodone,2012,"Rate per 100,000",8.64515,
1475,42,Pennsylvania,Hydrocodone,2013,"Rate per 100,000",8.65784,
1476,42,Pennsylvania,Hydrocodone,2014,"Rate per 100,000",7.87898,
1477,42,Pennsylvania,Hydrocodone,2015,"Rate per 100,000",6.98498,
1478,42,Pennsylvania,Hydrocodone,2016,"Rate per 100,000",6.17903,
1479,42,Pennsylvania,Oxycodone,2017,"Rate per 100,000",23.63343,
1480,42,Pennsylvania,Hydrocodone,2017,"Rate per 100,000",5.12053,
1481,42,Pennsylvania,Oxycodone,2018,"Rate per 100,000",19.3181,
1482,42,Pennsylvania,Hydrocodone,2018,"Rate per 100,000",4.23205,
1483,44,Rhode Island,Oxycodone,2000,"Rate per 100,000",7.06113,
1484,44,Rhode Island,Oxycodone,2001,"Rate per 100,000",8.61308,
1485,44,Rhode Island,Oxycodone,2002,"Rate per 100,000",10.83748,
1486,44,Rhode Island,Oxycodone,2003,"Rate per 100,000",12.30976,
1487,44,Rhode Island,Oxycodone,2004,"Rate per 100,000",14.27942,
1488,44,Rhode Island,Oxycodone,2005,"Rate per 100,000",14.78782,
1489,44,Rhode Island,Oxycodone,2006,"Rate per 100,000",17.16781,
1490,44,Rhode Island,Oxycodone,2007,"Rate per 100,000",19.26524,
1491,44,Rhode Island,Oxycodone,2008,"Rate per 100,000",19.96225,
1492,44,Rhode Island,Oxycodone,2009,"Rate per 100,000",20.70351,
1493,44,Rhode Island,Oxycodone,2010,"Rate per 100,000",21.75285,
1494,44,Rhode Island,Oxycodone,2011,"Rate per 100,000",23.35215,
1495,44,Rhode Island,Oxycodone,2012,"Rate per 100,000",24.77642,
1496,44,Rhode Island,Oxycodone,2013,"Rate per 100,000",22.55339,
1497,44,Rhode Island,Oxycodone,2014,"Rate per 100,000",20.57351,
1498,44,Rhode Island,Oxycodone,2015,"Rate per 100,000",19.93397,
1499,44,Rhode Island,Oxycodone,2016,"Rate per 100,000",18.63436,
1500,44,Rhode Island,Hydrocodone,2000,"Rate per 100,000",4.92374,
1501,44,Rhode Island,Hydrocodone,2001,"Rate per 100,000",4.14088,
1502,44,Rhode Island,Hydrocodone,2002,"Rate per 100,000",5.79529,
1503,44,Rhode Island,Hydrocodone,2003,"Rate per 100,000",6.34847,
1504,44,Rhode Island,Hydrocodone,2004,"Rate per 100,000",5.99344,
1505,44,Rhode Island,Hydrocodone,2005,"Rate per 100,000",7.51999,
1506,44,Rhode Island,Hydrocodone,2006,"Rate per 100,000",6.88869,
1507,44,Rhode Island,Hydrocodone,2007,"Rate per 100,000",10.32279,
1508,44,Rhode Island,Hydrocodone,2008,"Rate per 100,000",8.69522,
1509,44,Rhode Island,Hydrocodone,2009,"Rate per 100,000",8.89152,
1510,44,Rhode Island,Hydrocodone,2010,"Rate per 100,000",8.47979,
1511,44,Rhode Island,Hydrocodone,2011,"Rate per 100,000",9.19026,
1512,44,Rhode Island,Hydrocodone,2012,"Rate per 100,000",8.21953,
1513,44,Rhode Island,Hydrocodone,2013,"Rate per 100,000",7.23306,
1514,44,Rhode Island,Hydrocodone,2014,"Rate per 100,000",6.26556,
1515,44,Rhode Island,Hydrocodone,2015,"Rate per 100,000",5.41541,
1516,44,Rhode Island,Hydrocodone,2016,"Rate per 100,000",4.7771,
1517,44,Rhode Island,Oxycodone,2017,"Rate per 100,000",15.44055,
1518,44,Rhode Island,Hydrocodone,2017,"Rate per 100,000",3.94004,
1519,44,Rhode Island,Oxycodone,2018,"Rate per 100,000",12.72336,
1520,44,Rhode Island,Hydrocodone,2018,"Rate per 100,000",3.26339,
1521,45,South Carolina,Oxycodone,2000,"Rate per 100,000",7.7128,
1522,45,South Carolina,Oxycodone,2001,"Rate per 100,000",9.1223,
1523,45,South Carolina,Oxycodone,2002,"Rate per 100,000",9.86458,
1524,45,South Carolina,Oxycodone,2003,"Rate per 100,000",11.20027,
1525,45,South Carolina,Oxycodone,2004,"Rate per 100,000",11.80135,
1526,45,South Carolina,Oxycodone,2005,"Rate per 100,000",11.1945,
1527,45,South Carolina,Oxycodone,2006,"Rate per 100,000",13.06364,
1528,45,South Carolina,Oxycodone,2007,"Rate per 100,000",14.38994,
1529,45,South Carolina,Oxycodone,2008,"Rate per 100,000",15.60087,
1530,45,South Carolina,Oxycodone,2009,"Rate per 100,000",17.98301,
1531,45,South Carolina,Oxycodone,2010,"Rate per 100,000",18.02771,
1532,45,South Carolina,Oxycodone,2011,"Rate per 100,000",19.30945,
1533,45,South Carolina,Oxycodone,2012,"Rate per 100,000",20.99493,
