Index,Fips,Location,Drug Type,TimeFrame,Data Type,Data,MOE
6163,51,Virginia,Synthetic opioids,2008,"Rate per 100,000",1.11303,0.232973661
6164,51,Virginia,Cocaine,2009,"Rate per 100,000",0.82495,0.199245661
6165,51,Virginia,Heroin,2009,"Rate per 100,000",1.31023,0.253031641
6166,51,Virginia,Natural and semi-synthetic opioids,2009,"Rate per 100,000",2.58168,0.352890832
6167,51,Virginia,Psychostimulants,2009,"Rate per 100,000",N/A,N/A
6168,51,Virginia,Synthetic opioids,2009,"Rate per 100,000",0.98229,0.217331978
6169,51,Virginia,Cocaine,2010,"Rate per 100,000",0.86022,0.202214241
6170,51,Virginia,Heroin,2010,"Rate per 100,000",0.54409,0.159757279
6171,51,Virginia,Natural and semi-synthetic opioids,2010,"Rate per 100,000",2.38888,0.337323095
6172,51,Virginia,Psychostimulants,2010,"Rate per 100,000",N/A,N/A
6173,51,Virginia,Synthetic opioids,2010,"Rate per 100,000",1.04747,0.222567108
6174,51,Virginia,Cocaine,2011,"Rate per 100,000",1.1941,0.241709054
6175,51,Virginia,Heroin,2011,"Rate per 100,000",1.29997,0.253545065
6176,51,Virginia,Natural and semi-synthetic opioids,2011,"Rate per 100,000",3.91764,0.434986146
6177,51,Virginia,Psychostimulants,2011,"Rate per 100,000",N/A,N/A
6178,51,Virginia,Synthetic opioids,2011,"Rate per 100,000",0.94365,0.213279329
6179,51,Virginia,Cocaine,2012,"Rate per 100,000",0.83562,0.199678361
6180,51,Virginia,Heroin,2012,"Rate per 100,000",1.44417,0.260590789
6181,51,Virginia,Natural and semi-synthetic opioids,2012,"Rate per 100,000",3.41875,0.407719749
6182,51,Virginia,Psychostimulants,2012,"Rate per 100,000",N/A,N/A
6183,51,Virginia,Synthetic opioids,2012,"Rate per 100,000",1.06933,0.224398311
6184,51,Virginia,Cocaine,2013,"Rate per 100,000",1.28932,0.245484814
6185,51,Virginia,Heroin,2013,"Rate per 100,000",2.54309,0.350584888
6186,51,Virginia,Natural and semi-synthetic opioids,2013,"Rate per 100,000",3.48716,0.401730071
6187,51,Virginia,Psychostimulants,2013,"Rate per 100,000",0.28324,0.122568436
6188,51,Virginia,Synthetic opioids,2013,"Rate per 100,000",1.50404,0.267078747
6189,51,Virginia,Cocaine,2014,"Rate per 100,000",1.51656,0.265750408
6190,51,Virginia,Heroin,2014,"Rate per 100,000",3.07639,0.384101133
6191,51,Virginia,Natural and semi-synthetic opioids,2014,"Rate per 100,000",3.90366,0.432404142
6192,51,Virginia,Psychostimulants,2014,"Rate per 100,000",0.55902,0.167716682
6193,51,Virginia,Synthetic opioids,2014,"Rate per 100,000",2.09349,0.312745889
6194,51,Virginia,Cocaine,2015,"Rate per 100,000",1.96667,0.302408069
6195,51,Virginia,Heroin,2015,"Rate per 100,000",4.27028,0.450892467
6196,51,Virginia,Natural and semi-synthetic opioids,2015,"Rate per 100,000",3.28556,0.394786295
6197,51,Virginia,Psychostimulants,2015,"Rate per 100,000",0.65031,0.173418388
6198,51,Virginia,Synthetic opioids,2015,"Rate per 100,000",3.27797,0.396472518
6199,51,Virginia,Cocaine,2016,"Rate per 100,000",3.0409,0.380186796
6200,51,Virginia,Heroin,2016,"Rate per 100,000",5.44961,0.510471132
6201,51,Virginia,Natural and semi-synthetic opioids,2016,"Rate per 100,000",4.01395,0.432122819
6202,51,Virginia,Psychostimulants,2016,"Rate per 100,000",0.93284,0.212004796
6203,51,Virginia,Synthetic opioids,2016,"Rate per 100,000",7.87105,0.614296536
6204,51,Virginia,Cocaine,2017,"Rate per 100,000",4.09784,0.43591456
6205,51,Virginia,Heroin,2017,"Rate per 100,000",6.66321,0.561935618
6206,51,Virginia,Natural and semi-synthetic opioids,2017,"Rate per 100,000",3.88523,0.423633434
6207,51,Virginia,Psychostimulants,2017,"Rate per 100,000",1.39075,0.259966152
6208,51,Virginia,Synthetic opioids,2017,"Rate per 100,000",9.9847,0.689719476
6209,51,Virginia,All drugs,2000,"Rate per 100,000",5.62435,0.54462216
6210,51,Virginia,All opioids,2000,"Rate per 100,000",3.39292,0.420748961
6211,51,Virginia,All drugs,2001,"Rate per 100,000",6.16646,0.564664197
6212,51,Virginia,All opioids,2001,"Rate per 100,000",4.18373,0.464513399
6213,51,Virginia,All drugs,2002,"Rate per 100,000",6.79558,0.591529539
6214,51,Virginia,All opioids,2002,"Rate per 100,000",4.66657,0.488485861
6215,51,Virginia,All drugs,2003,"Rate per 100,000",7.23124,0.607516704
6216,51,Virginia,All opioids,2003,"Rate per 100,000",4.81145,0.496187771
6217,51,Virginia,All drugs,2004,"Rate per 100,000",7.32499,0.609143439
6218,51,Virginia,All opioids,2004,"Rate per 100,000",5.10843,0.507805146
6219,51,Virginia,All drugs,2005,"Rate per 100,000",7.51123,0.612971539
6220,51,Virginia,All opioids,2005,"Rate per 100,000",4.70062,0.484996694
6221,51,Virginia,All drugs,2006,"Rate per 100,000",8.03838,0.630471832
6222,51,Virginia,All opioids,2006,"Rate per 100,000",5.26123,0.512269877
6223,51,Virginia,All drugs,2007,"Rate per 100,000",8.8951,0.662195361
6224,51,Virginia,All opioids,2007,"Rate per 100,000",6.42276,0.564039404
6225,51,Virginia,All drugs,2008,"Rate per 100,000",9.0163,0.663491517
6226,51,Virginia,All opioids,2008,"Rate per 100,000",6.19715,0.551751241
6227,51,Virginia,All drugs,2009,"Rate per 100,000",8.53706,0.644604149
6228,51,Virginia,All opioids,2009,"Rate per 100,000",5.9355,0.536768434
6229,51,Virginia,All drugs,2010,"Rate per 100,000",6.81198,0.570748515
6230,51,Virginia,All opioids,2010,"Rate per 100,000",4.80169,0.481295895
6231,51,Virginia,All drugs,2011,"Rate per 100,000",9.74291,0.684252991
6232,51,Virginia,All opioids,2011,"Rate per 100,000",7.05636,0.583230922
6233,51,Virginia,All drugs,2012,"Rate per 100,000",8.91885,0.652992887
6234,51,Virginia,All opioids,2012,"Rate per 100,000",6.5123,0.559128118
6235,51,Virginia,All drugs,2013,"Rate per 100,000",10.2361,0.69554412
6236,51,Virginia,All opioids,2013,"Rate per 100,000",7.64993,0.600084113
6237,51,Virginia,All drugs,2014,"Rate per 100,000",11.71347,0.744683623
6238,51,Virginia,All opioids,2014,"Rate per 100,000",9.10784,0.657505598
6239,51,Virginia,All drugs,2015,"Rate per 100,000",12.36039,0.763096553
6240,51,Virginia,All opioids,2015,"Rate per 100,000",9.87637,0.685934558
6241,51,Virginia,All drugs,2016,"Rate per 100,000",16.74628,0.889407663
6242,51,Virginia,All opioids,2016,"Rate per 100,000",13.54417,0.801484456
6243,51,Virginia,All drugs,2017,"Rate per 100,000",17.85365,0.91660745
6244,51,Virginia,All opioids,2017,"Rate per 100,000",14.81202,0.837136925
6245,51,Virginia,All drugs,2018,"Rate per 100,000",17.12479,0.89716689
6246,51,Virginia,All opioids,2018,"Rate per 100,000",14.25817,0.822195153
6247,51,Virginia,Cocaine,2018,"Rate per 100,000",4.86621,0.47998744
6248,51,Virginia,Heroin,2018,"Rate per 100,000",6.39478,0.55207005
6249,51,Virginia,Natural and semi-synthetic opioids,2018,"Rate per 100,000",2.91185,0.366698162
6250,51,Virginia,Psychostimulants,2018,"Rate per 100,000",1.63859,0.279363171
6251,51,Virginia,Synthetic opioids,2018,"Rate per 100,000",10.25354,0.698893631
6252,53,Washington,Cocaine,2000,"Rate per 100,000",2.48146,0.395992517
6253,53,Washington,Heroin,2000,"Rate per 100,000",0.91626,0.240195852
6254,53,Washington,Natural and semi-synthetic opioids,2000,"Rate per 100,000",1.56151,0.316164758
6255,53,Washington,Psychostimulants,2000,"Rate per 100,000",0.88257,0.235537589
6256,53,Washington,Synthetic opioids,2000,"Rate per 100,000",0.37278,0.152507688
6257,53,Washington,Cocaine,2001,"Rate per 100,000",1.79615,0.334311008
6258,53,Washington,Heroin,2001,"Rate per 100,000",0.75388,0.218223921
6259,53,Washington,Natural and semi-synthetic opioids,2001,"Rate per 100,000",1.98559,0.352929534
6260,53,Washington,Psychostimulants,2001,"Rate per 100,000",0.71948,0.212902457
6261,53,Washington,Synthetic opioids,2001,"Rate per 100,000",0.45996,0.173660032
6262,53,Washington,Cocaine,2002,"Rate per 100,000",2.25091,0.374799669
6263,53,Washington,Heroin,2002,"Rate per 100,000",1.12634,0.264277223
6264,53,Washington,Natural and semi-synthetic opioids,2002,"Rate per 100,000",2.20824,0.370668215
6265,53,Washington,Psychostimulants,2002,"Rate per 100,000",1.08273,0.259537369
6266,53,Washington,Synthetic opioids,2002,"Rate per 100,000",0.76338,0.21922716
6267,53,Washington,Cocaine,2003,"Rate per 100,000",2.36126,0.380194366
6268,53,Washington,Heroin,2003,"Rate per 100,000",1.02237,0.253532156
6269,53,Washington,Natural and semi-synthetic opioids,2003,"Rate per 100,000",2.55089,0.396466377
6270,53,Washington,Psychostimulants,2003,"Rate per 100,000",1.49139,0.303739041
6271,53,Washington,Synthetic opioids,2003,"Rate per 100,000",0.52754,0.180617751
6272,53,Washington,Cocaine,2004,"Rate per 100,000",2.59788,0.396938413
6273,53,Washington,Heroin,2004,"Rate per 100,000",0.88945,0.23213006
6274,53,Washington,Natural and semi-synthetic opioids,2004,"Rate per 100,000",3.289,0.446805857
6275,53,Washington,Psychostimulants,2004,"Rate per 100,000",1.46869,0.301119596
6276,53,Washington,Synthetic opioids,2004,"Rate per 100,000",0.66633,0.202667001
6277,53,Washington,Cocaine,2005,"Rate per 100,000",2.40587,0.379399598
6278,53,Washington,Heroin,2005,"Rate per 100,000",0.83045,0.222894203
6279,53,Washington,Natural and semi-synthetic opioids,2005,"Rate per 100,000",3.55494,0.460098969
6280,53,Washington,Psychostimulants,2005,"Rate per 100,000",1.50081,0.300053626
6281,53,Washington,Synthetic opioids,2005,"Rate per 100,000",0.81925,0.220076562
6282,53,Washington,Cocaine,2006,"Rate per 100,000",2.89223,0.41497317
6283,53,Washington,Heroin,2006,"Rate per 100,000",0.82606,0.221924969
6284,53,Washington,Natural and semi-synthetic opioids,2006,"Rate per 100,000",3.9512,0.480807741
6285,53,Washington,Psychostimulants,2006,"Rate per 100,000",1.28448,0.274398655
6286,53,Washington,Synthetic opioids,2006,"Rate per 100,000",0.77283,0.213772398
6287,53,Washington,Cocaine,2007,"Rate per 100,000",2.3993,0.374437928
6288,53,Washington,Heroin,2007,"Rate per 100,000",1.16148,0.264881513
6289,53,Washington,Natural and semi-synthetic opioids,2007,"Rate per 100,000",4.10873,0.488979714
6290,53,Washington,Psychostimulants,2007,"Rate per 100,000",1.40148,0.289783239
6291,53,Washington,Synthetic opioids,2007,"Rate per 100,000",0.54534,0.177810786
6292,53,Washington,Cocaine,2008,"Rate per 100,000",1.76124,0.316577762
6293,53,Washington,Heroin,2008,"Rate per 100,000",0.9848,0.238039595
6294,53,Washington,Natural and semi-synthetic opioids,2008,"Rate per 100,000",4.36476,0.49722015
6295,53,Washington,Psychostimulants,2008,"Rate per 100,000",1.08228,0.252561778
6296,53,Washington,Synthetic opioids,2008,"Rate per 100,000",0.73356,0.199940566
6297,53,Washington,Cocaine,2009,"Rate per 100,000",1.65031,0.305112988
6298,53,Washington,Heroin,2009,"Rate per 100,000",0.9806,0.236661027
6299,53,Washington,Natural and semi-synthetic opioids,2009,"Rate per 100,000",4.69729,0.514601506
6300,53,Washington,Psychostimulants,2009,"Rate per 100,000",1.64606,0.308995903
6301,53,Washington,Synthetic opioids,2009,"Rate per 100,000",1.01848,0.241030828
6302,53,Washington,Cocaine,2010,"Rate per 100,000",1.02671,0.242710426
6303,53,Washington,Heroin,2010,"Rate per 100,000",0.90299,0.231150379
6304,53,Washington,Natural and semi-synthetic opioids,2010,"Rate per 100,000",4.14239,0.480574054
6305,53,Washington,Psychostimulants,2010,"Rate per 100,000",1.39565,0.282196879
6306,53,Washington,Synthetic opioids,2010,"Rate per 100,000",0.93159,0.230319135
6307,53,Washington,Cocaine,2011,"Rate per 100,000",1.26054,0.260067493
6308,53,Washington,Heroin,2011,"Rate per 100,000",2.1867,0.356705186
6309,53,Washington,Natural and semi-synthetic opioids,2011,"Rate per 100,000",4.49098,0.496399574
6310,53,Washington,Psychostimulants,2011,"Rate per 100,000",1.84232,0.324661881
6311,53,Washington,Synthetic opioids,2011,"Rate per 100,000",0.72454,0.199124783
6312,53,Washington,Cocaine,2012,"Rate per 100,000",0.78206,0.206475154
6313,53,Washington,Heroin,2012,"Rate per 100,000",2.50437,0.372302263
6314,53,Washington,Natural and semi-synthetic opioids,2012,"Rate per 100,000",4.59974,0.503369938
6315,53,Washington,Psychostimulants,2012,"Rate per 100,000",2.07173,0.34510088
6316,53,Washington,Synthetic opioids,2012,"Rate per 100,000",0.81615,0.211446274
6317,53,Washington,Cocaine,2013,"Rate per 100,000",1.21821,0.259667486
6318,53,Washington,Heroin,2013,"Rate per 100,000",2.92149,0.405364029
6319,53,Washington,Natural and semi-synthetic opioids,2013,"Rate per 100,000",3.65589,0.444987579
6320,53,Washington,Psychostimulants,2013,"Rate per 100,000",2.73878,0.393604994
6321,53,Washington,Synthetic opioids,2013,"Rate per 100,000",0.79694,0.20749228
6322,53,Washington,Cocaine,2014,"Rate per 100,000",1.2495,0.263009816
6323,53,Washington,Heroin,2014,"Rate per 100,000",4.10744,0.480580171
6324,53,Washington,Natural and semi-synthetic opioids,2014,"Rate per 100,000",3.82617,0.451087775
6325,53,Washington,Psychostimulants,2014,"Rate per 100,000",3.13027,0.412256747
6326,53,Washington,Synthetic opioids,2014,"Rate per 100,000",0.81977,0.208216302
6327,53,Washington,Cocaine,2015,"Rate per 100,000",1.10426,0.239332885
6328,53,Washington,Heroin,2015,"Rate per 100,000",4.17401,0.476471053
6329,53,Washington,Natural and semi-synthetic opioids,2015,"Rate per 100,000",3.45197,0.427951324
6330,53,Washington,Psychostimulants,2015,"Rate per 100,000",4.24088,0.485070288
6331,53,Washington,Synthetic opioids,2015,"Rate per 100,000",0.85966,0.213851198
6332,53,Washington,Cocaine,2016,"Rate per 100,000",1.17743,0.24873513
6333,53,Washington,Heroin,2016,"Rate per 100,000",3.86486,0.458329287
6334,53,Washington,Natural and semi-synthetic opioids,2016,"Rate per 100,000",3.72974,0.438570774
6335,53,Washington,Psychostimulants,2016,"Rate per 100,000",4.42421,0.490274072
6336,53,Washington,Synthetic opioids,2016,"Rate per 100,000",1.25047,0.259545035
6337,53,Washington,Cocaine,2017,"Rate per 100,000",1.43711,0.273314311
6338,53,Washington,Heroin,2017,"Rate per 100,000",4.02821,0.459507757
6339,53,Washington,Natural and semi-synthetic opioids,2017,"Rate per 100,000",3.14806,0.398732034
6340,53,Washington,Psychostimulants,2017,"Rate per 100,000",5.16545,0.521147005
6341,53,Washington,Synthetic opioids,2017,"Rate per 100,000",1.9374,0.323102213
6342,53,Washington,All drugs,2000,"Rate per 100,000",9.18532,0.764313603
6343,53,Washington,All opioids,2000,"Rate per 100,000",5.82321,0.607942475
6344,53,Washington,All drugs,2001,"Rate per 100,000",8.12953,0.714232054
6345,53,Washington,All opioids,2001,"Rate per 100,000",5.26371,0.573831342
6346,53,Washington,All drugs,2002,"Rate per 100,000",10.41421,0.806572428
6347,53,Washington,All opioids,2002,"Rate per 100,000",7.35734,0.677278457
6348,53,Washington,All drugs,2003,"Rate per 100,000",11.06799,0.824556632
6349,53,Washington,All opioids,2003,"Rate per 100,000",7.48547,0.677881692
6350,53,Washington,All drugs,2004,"Rate per 100,000",12.74974,0.881384848
6351,53,Washington,All opioids,2004,"Rate per 100,000",9.03934,0.742069859
6352,53,Washington,All drugs,2005,"Rate per 100,000",13.03322,0.881026109
6353,53,Washington,All opioids,2005,"Rate per 100,000",9.23524,0.74114508
6354,53,Washington,All drugs,2006,"Rate per 100,000",13.57495,0.894298432
6355,53,Washington,All opioids,2006,"Rate per 100,000",10.00991,0.768011494
6356,53,Washington,All drugs,2007,"Rate per 100,000",14.37389,0.915794661
6357,53,Washington,All opioids,2007,"Rate per 100,000",9.72569,0.753160364
6358,53,Washington,All drugs,2008,"Rate per 100,000",14.76039,0.919161674
6359,53,Washington,All opioids,2008,"Rate per 100,000",10.08296,0.759666079
6360,53,Washington,All drugs,2009,"Rate per 100,000",14.30408,0.90352796
6361,53,Washington,All opioids,2009,"Rate per 100,000",10.21506,0.761745758
6362,53,Washington,All drugs,2010,"Rate per 100,000",13.10383,0.860022691
6363,53,Washington,All opioids,2010,"Rate per 100,000",8.94432,0.708549827
6364,53,Washington,All drugs,2011,"Rate per 100,000",14.0988,0.889942243
6365,53,Washington,All opioids,2011,"Rate per 100,000",9.88423,0.745774577
6366,53,Washington,All drugs,2012,"Rate per 100,000",13.68826,0.869040823
6367,53,Washington,All opioids,2012,"Rate per 100,000",9.68501,0.731608632
6368,53,Washington,All drugs,2013,"Rate per 100,000",13.42486,0.860978626
6369,53,Washington,All opioids,2013,"Rate per 100,000",8.89748,0.702042688
6370,53,Washington,All drugs,2014,"Rate per 100,000",13.27635,0.847311377
6371,53,Washington,All opioids,2014,"Rate per 100,000",9.21636,0.708951449
6372,53,Washington,All drugs,2015,"Rate per 100,000",14.74169,0.890961106
6373,53,Washington,All opioids,2015,"Rate per 100,000",9.28703,0.705100853
6374,53,Washington,All drugs,2016,"Rate per 100,000",14.51054,0.87682776
6375,53,Washington,All opioids,2016,"Rate per 100,000",9.35345,0.704032398
6376,53,Washington,All drugs,2017,"Rate per 100,000",15.16761,0.887908596
6377,53,Washington,All opioids,2017,"Rate per 100,000",9.64045,0.707772676
6378,53,Washington,All drugs,2018,"Rate per 100,000",14.77109,0.867345829
6379,53,Washington,All opioids,2018,"Rate per 100,000",9.42774,0.695196663
6380,53,Washington,Cocaine,2018,"Rate per 100,000",1.57407,0.278878533
6381,53,Washington,Heroin,2018,"Rate per 100,000",4.2195,0.466315342
6382,53,Washington,Natural and semi-synthetic opioids,2018,"Rate per 100,000",2.74408,0.373958304
6383,53,Washington,Psychostimulants,2018,"Rate per 100,000",6.00807,0.557584551
6384,53,Washington,Synthetic opioids,2018,"Rate per 100,000",2.90851,0.390531372
6385,54,West Virginia,Cocaine,2000,"Rate per 100,000",N/A,N/A
6386,54,West Virginia,Heroin,2000,"Rate per 100,000",N/A,N/A
6387,54,West Virginia,Natural and semi-synthetic opioids,2000,"Rate per 100,000",1.30119,0.53328985
6388,54,West Virginia,Psychostimulants,2000,"Rate per 100,000",N/A,N/A
6389,54,West Virginia,Synthetic opioids,2000,"Rate per 100,000",N/A,N/A
6390,54,West Virginia,Cocaine,2001,"Rate per 100,000",N/A,N/A
6391,54,West Virginia,Heroin,2001,"Rate per 100,000",N/A,N/A
6392,54,West Virginia,Natural and semi-synthetic opioids,2001,"Rate per 100,000",4.13626,0.960473919
6393,54,West Virginia,Psychostimulants,2001,"Rate per 100,000",N/A,N/A
6394,54,West Virginia,Synthetic opioids,2001,"Rate per 100,000",2.06804,0.670890691
6395,54,West Virginia,Cocaine,2002,"Rate per 100,000",2.16444,0.692261636
6396,54,West Virginia,Heroin,2002,"Rate per 100,000",N/A,N/A
6397,54,West Virginia,Natural and semi-synthetic opioids,2002,"Rate per 100,000",4.99435,1.050051551
6398,54,West Virginia,Psychostimulants,2002,"Rate per 100,000",N/A,N/A
6399,54,West Virginia,Synthetic opioids,2002,"Rate per 100,000",2.18695,0.692005997
6400,54,West Virginia,Cocaine,2003,"Rate per 100,000",2.70274,0.777649164
6401,54,West Virginia,Heroin,2003,"Rate per 100,000",N/A,N/A
6402,54,West Virginia,Natural and semi-synthetic opioids,2003,"Rate per 100,000",6.80316,1.245723448
6403,54,West Virginia,Psychostimulants,2003,"Rate per 100,000",N/A,N/A
6404,54,West Virginia,Synthetic opioids,2003,"Rate per 100,000",2.45624,0.741136023
6405,54,West Virginia,Cocaine,2004,"Rate per 100,000",3.28894,0.860843956
6406,54,West Virginia,Heroin,2004,"Rate per 100,000",N/A,0.362210474
6407,54,West Virginia,Natural and semi-synthetic opioids,2004,"Rate per 100,000",6.5041,1.205732385
6408,54,West Virginia,Psychostimulants,2004,"Rate per 100,000",N/A,N/A
6409,54,West Virginia,Synthetic opioids,2004,"Rate per 100,000",3.68673,0.892732149
6410,54,West Virginia,Cocaine,2005,"Rate per 100,000",2.39928,0.731092155
6411,54,West Virginia,Heroin,2005,"Rate per 100,000",N/A,N/A
6412,54,West Virginia,Natural and semi-synthetic opioids,2005,"Rate per 100,000",3.1323,0.842815223
6413,54,West Virginia,Psychostimulants,2005,"Rate per 100,000",N/A,N/A
6414,54,West Virginia,Synthetic opioids,2005,"Rate per 100,000",2.43161,0.740487828
6415,54,West Virginia,Cocaine,2006,"Rate per 100,000",3.80763,0.922409475
6416,54,West Virginia,Heroin,2006,"Rate per 100,000",N/A,N/A
6417,54,West Virginia,Natural and semi-synthetic opioids,2006,"Rate per 100,000",8.64853,1.380228948
6418,54,West Virginia,Psychostimulants,2006,"Rate per 100,000",N/A,N/A
6419,54,West Virginia,Synthetic opioids,2006,"Rate per 100,000",2.87424,0.804306794
6420,54,West Virginia,Cocaine,2007,"Rate per 100,000",3.52633,0.895677269
6421,54,West Virginia,Heroin,2007,"Rate per 100,000",1.19787,0.519365951
6422,54,West Virginia,Natural and semi-synthetic opioids,2007,"Rate per 100,000",10.16155,1.515657971
6423,54,West Virginia,Psychostimulants,2007,"Rate per 100,000",N/A,N/A
6424,54,West Virginia,Synthetic opioids,2007,"Rate per 100,000",4.55621,1.011603893
6425,54,West Virginia,Cocaine,2008,"Rate per 100,000",3.374,0.874381006
6426,54,West Virginia,Heroin,2008,"Rate per 100,000",2.12549,0.700142925
6427,54,West Virginia,Natural and semi-synthetic opioids,2008,"Rate per 100,000",12.36387,1.66797549
6428,54,West Virginia,Psychostimulants,2008,"Rate per 100,000",N/A,N/A
6429,54,West Virginia,Synthetic opioids,2008,"Rate per 100,000",4.97402,1.060319009
6430,54,West Virginia,Cocaine,2009,"Rate per 100,000",1.5902,0.578282893
6431,54,West Virginia,Heroin,2009,"Rate per 100,000",N/A,0.499535621
6432,54,West Virginia,Natural and semi-synthetic opioids,2009,"Rate per 100,000",5.49122,1.101079958
6433,54,West Virginia,Psychostimulants,2009,"Rate per 100,000",N/A,N/A
6434,54,West Virginia,Synthetic opioids,2009,"Rate per 100,000",2.38087,0.729828279
6435,54,West Virginia,Cocaine,2010,"Rate per 100,000",3.54944,0.904589951
6436,54,West Virginia,Heroin,2010,"Rate per 100,000",1.65609,0.616538705
6437,54,West Virginia,Natural and semi-synthetic opioids,2010,"Rate per 100,000",19.40907,2.095596191
6438,54,West Virginia,Psychostimulants,2010,"Rate per 100,000",N/A,N/A
6439,54,West Virginia,Synthetic opioids,2010,"Rate per 100,000",5.79298,1.148797403
6440,54,West Virginia,Cocaine,2011,"Rate per 100,000",4.2962,0.983192027
6441,54,West Virginia,Heroin,2011,"Rate per 100,000",2.04191,0.694157112
6442,54,West Virginia,Natural and semi-synthetic opioids,2011,"Rate per 100,000",25.21994,2.397817238
6443,54,West Virginia,Psychostimulants,2011,"Rate per 100,000",N/A,N/A
6444,54,West Virginia,Synthetic opioids,2011,"Rate per 100,000",5.60953,1.128213922
6445,54,West Virginia,Cocaine,2012,"Rate per 100,000",3.38166,0.873100936
6446,54,West Virginia,Heroin,2012,"Rate per 100,000",3.77006,0.946601755
6447,54,West Virginia,Natural and semi-synthetic opioids,2012,"Rate per 100,000",19.98973,2.14988737
6448,54,West Virginia,Psychostimulants,2012,"Rate per 100,000",N/A,N/A
6449,54,West Virginia,Synthetic opioids,2012,"Rate per 100,000",5.02019,1.066260933
6450,54,West Virginia,Cocaine,2013,"Rate per 100,000",4.37288,1.007647634
6451,54,West Virginia,Heroin,2013,"Rate per 100,000",8.7064,1.437733665
6452,54,West Virginia,Natural and semi-synthetic opioids,2013,"Rate per 100,000",19.25883,2.092938041
6453,54,West Virginia,Psychostimulants,2013,"Rate per 100,000",2.29189,0.729591906
6454,54,West Virginia,Synthetic opioids,2013,"Rate per 100,000",5.57072,1.122560045
6455,54,West Virginia,Cocaine,2014,"Rate per 100,000",3.14873,0.848160088
6456,54,West Virginia,Heroin,2014,"Rate per 100,000",9.77503,1.52183502
6457,54,West Virginia,Natural and semi-synthetic opioids,2014,"Rate per 100,000",20.24647,2.14066036
6458,54,West Virginia,Psychostimulants,2014,"Rate per 100,000",2.17661,0.711996913
6459,54,West Virginia,Synthetic opioids,2014,"Rate per 100,000",7.17858,1.294909929
6460,54,West Virginia,Cocaine,2015,"Rate per 100,000",5.59919,1.155777335
6461,54,West Virginia,Heroin,2015,"Rate per 100,000",11.82939,1.689021874
6462,54,West Virginia,Natural and semi-synthetic opioids,2015,"Rate per 100,000",19.78856,2.118986033
6463,54,West Virginia,Psychostimulants,2015,"Rate per 100,000",3.94068,0.978109717
6464,54,West Virginia,Synthetic opioids,2015,"Rate per 100,000",12.72989,1.729454106
6465,54,West Virginia,Cocaine,2016,"Rate per 100,000",8.50401,1.423164248
6466,54,West Virginia,Heroin,2016,"Rate per 100,000",14.86516,1.921386085
6467,54,West Virginia,Natural and semi-synthetic opioids,2016,"Rate per 100,000",18.53184,2.083444099
6468,54,West Virginia,Psychostimulants,2016,"Rate per 100,000",6.99075,1.295733929
6469,54,West Virginia,Synthetic opioids,2016,"Rate per 100,000",26.32947,2.524261772
6470,54,West Virginia,Cocaine,2017,"Rate per 100,000",11.61546,1.684029346
6471,54,West Virginia,Heroin,2017,"Rate per 100,000",14.91569,1.908751992
6472,54,West Virginia,Natural and semi-synthetic opioids,2017,"Rate per 100,000",15.75622,1.917146811
6473,54,West Virginia,Psychostimulants,2017,"Rate per 100,000",13.62429,1.834037268
6474,54,West Virginia,Synthetic opioids,2017,"Rate per 100,000",37.43356,3.016687436
6475,54,West Virginia,All drugs,2000,"Rate per 100,000",6.22801,1.15370628
6476,54,West Virginia,All opioids,2000,"Rate per 100,000",2.81527,0.782920624
6477,54,West Virginia,All drugs,2001,"Rate per 100,000",11.46962,1.576746759
6478,54,West Virginia,All opioids,2001,"Rate per 100,000",7.86514,1.319511461
6479,54,West Virginia,All drugs,2002,"Rate per 100,000",12.94549,1.688205571
6480,54,West Virginia,All opioids,2002,"Rate per 100,000",10.07068,1.488746702
6481,54,West Virginia,All drugs,2003,"Rate per 100,000",15.12104,1.84473238
6482,54,West Virginia,All opioids,2003,"Rate per 100,000",11.238,1.596433675
6483,54,West Virginia,All drugs,2004,"Rate per 100,000",18.80173,2.040204893
6484,54,West Virginia,All opioids,2004,"Rate per 100,000",14.23911,1.778638062
6485,54,West Virginia,All drugs,2005,"Rate per 100,000",10.50071,1.532558035
6486,54,West Virginia,All opioids,2005,"Rate per 100,000",8.18237,1.365552331
6487,54,West Virginia,All drugs,2006,"Rate per 100,000",20.35207,2.121723551
6488,54,West Virginia,All opioids,2006,"Rate per 100,000",16.14658,1.895723736
6489,54,West Virginia,All drugs,2007,"Rate per 100,000",22.4483,2.238071158
6490,54,West Virginia,All opioids,2007,"Rate per 100,000",18.97951,2.066647959
6491,54,West Virginia,All drugs,2008,"Rate per 100,000",25.74204,2.393903655
6492,54,West Virginia,All opioids,2008,"Rate per 100,000",21.04211,2.173553744
6493,54,West Virginia,All drugs,2009,"Rate per 100,000",12.43289,1.650600341
6494,54,West Virginia,All opioids,2009,"Rate per 100,000",10.28868,1.511189253
6495,54,West Virginia,All drugs,2010,"Rate per 100,000",28.88551,2.550753251
6496,54,West Virginia,All opioids,2010,"Rate per 100,000",25.64464,2.410813651
6497,54,West Virginia,All drugs,2011,"Rate per 100,000",36.28959,2.876174133
6498,54,West Virginia,All opioids,2011,"Rate per 100,000",31.5044,2.683803639
6499,54,West Virginia,All drugs,2012,"Rate per 100,000",32.00212,2.7143347
6500,54,West Virginia,All opioids,2012,"Rate per 100,000",27.08821,2.505462304
